step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
70,42,42,1,633.4773,57.8226,1,469.3111,0,0.0,0.0,1817.607,37,13560.7902,10363.4187,1589.7645,246.7481,0.034209
71,42,42,0,645.6112,59.6699,3,442.2452,0,0.0,0.0,2021.0134,40,14060.4977,10704.4678,1545.0166,254.8683,0.032889
72,42,42,0,659.8783,64.973,0,492.3946,0,0.0,0.0,2021.0134,40,14361.4441,10882.0283,1668.4024,259.0959,0.032598
73,43,43,1,667.7172,64.973,2,488.7423,0,0.0,0.0,2155.9779,42,14807.0425,11190.5743,1675.4904,260.2459,0.032541
74,43,43,0,682.728,68.4277,1,506.1852,0,0.0,0.0,2232.8395,43,15190.2006,11444.3539,1728.0072,266.1478,0.03207
75,43,43,0,691.1865,70.3844,0,544.6308,0,0.0,0.0,2232.8395,43,15496.1226,11652.1041,1826.179,270.9792,0.031772
76,45,45,2,701.9803,70.3844,1,555.3911,0,0.0,0.0,2308.9754,44,15900.1625,11950.5181,1865.669,265.5671,0.035101
77,45,45,0,715.83,72.2973,2,537.7265,0,0.0,0.0,2458.9846,46,16362.6061,12286.4882,1842.1333,273.0331,0.03191
78,45,45,0,731.2661,76.0438,1,555.0813,0,0.0,0.0,2530.8211,47,16752.396,12551.5613,1895.0136,278.9236,0.031328
79,47,47,2,744.9078,77.8525,1,574.6897,0,0.0,0.0,2608.4426,48,17171.93,12844.0756,1954.4118,273.2782,0.034546
80,48,48,1,760.7709,79.7862,1,590.8894,0,0.0,0.0,2682.2593,49,17583.7418,13135.5095,2005.9729,273.6564,0.034213
81,48,48,0,774.2231,81.6138,3,551.2662,0,0.0,0.0,2919.9792,52,18153.2156,13537.6303,1935.606,282.034,0.031379
82,49,49,1,794.9597,87.4663,1,585.1057,0,0.0,0.0,2994.4715,53,18578.9273,13803.2994,2026.1564,281.7,0.031642
83,50,50,1,809.5535,89.2918,1,611.8466,0,0.0,0.0,3069.9282,54,19010.2743,14088.8537,2101.4924,281.7771,0.031863
84,50,50,0,822.5003,91.1205,1,628.103,0,0.0,0.0,3153.8822,55,19443.0831,14385.7451,2153.4558,287.7149,0.031281
85,50,50,0,832.6727,93.1459,2,620.8569,0,0.0,0.0,3305.1196,57,19943.1984,14733.7671,2154.3117,294.6753,0.030514
86,50,50,0,845.2422,96.7805,0,667.38,0,0.0,0.0,3305.1196,57,20293.9365,14966.6341,2272.1828,299.3327,0.030276
87,53,53,3,858.6057,96.7805,3,636.2504,0,0.0,0.0,3542.9589,60,20915.6666,15414.2248,2223.483,290.8344,0.031406
88,53,53,0,885.391,102.4484,2,637.9144,0,0.0,0.0,3707.0805,62,21448.525,15761.7841,2244.6605,297.3922,0.030607
89,55,55,2,902.8057,106.3649,2,646.1655,0,0.0,0.0,3883.164,64,22019.1614,16129.1296,2281.8678,293.2569,0.031165
90,55,55,0,923.1823,110.5323,2,654.4861,0,0.0,0.0,4051.4053,66,22570.8601,16476.2331,2318.2217,299.5679,0.030458
91,55,55,0,935.8738,114.5085,1,691.295,0,0.0,0.0,4132.5357,67,23036.7454,16762.6216,2416.5881,304.7749,0.030025
92,56,56,1,947.5309,116.4219,1,719.5457,0,0.0,0.0,4222.537,68,23522.1665,17082.5399,2497.0897,305.0454,0.030192
93,56,56,0,961.5181,118.5232,1,741.9682,0,0.0,0.0,4305.6655,69,23993.5648,17403.5605,2564.3388,310.7779,0.029742
94,56,56,0,971.8103,120.4448,0,786.2801,0,0.0,0.0,4305.6655,69,24380.9454,17676.1337,2679.1461,315.6452,0.02952
95,56,56,0,979.2997,120.4448,0,818.2693,0,0.0,0.0,4305.6655,69,24765.1921,17972.519,2767.0076,320.9378,0.029289
96,56,56,0,987.3117,120.4448,0,842.1437,0,0.0,0.0,4305.6655,69,25146.6419,18283.8872,2837.0892,326.498,0.029055
97,57,57,1,997.8568,120.4448,2,805.2202,0,0.0,0.0,4492.8475,71,25724.6651,18741.1728,2775.6449,328.7925,0.028969
98,57,57,0,1016.7267,124.6381,0,842.1449,0,0.0,0.0,4492.8475,71,26111.8592,19029.6325,2874.3792,333.8532,0.028759
99,57,57,0,1024.3866,124.6381,0,869.2277,0,0.0,0.0,4492.8475,71,26495.9315,19336.5213,2951.5627,339.2372,0.028544
100,58,58,1,1034.6558,124.6381,2,828.7139,0,0.0,0.0,4698.0054,73,27094.2753,19803.8475,2882.4224,341.4456,0.028454
101,58,58,0,1053.8547,129.0808,0,868.989,0,0.0,0.0,4698.0054,73,27483.989,20087.421,2988.5626,346.3348,0.02826
102,60,60,2,1065.7406,129.0808,1,871.768,0,0.0,0.0,4804.4328,74,28000.7482,20481.6938,3014.6216,341.3616,0.030773
103,60,60,0,1081.9955,131.3565,3,810.698,0,0.0,0.0,5107.81,77,28698.7378,20990.3182,2900.6096,349.8386,0.028119
104,60,60,0,1103.2993,137.8187,0,871.6051,0,0.0,0.0,5107.81,77,29101.2494,21241.2137,3052.2257,354.0202,0.027953
105,60,60,0,1109.8839,137.8187,0,914.4656,0,0.0,0.0,5107.81,77,29499.6547,21527.4429,3164.4018,358.7907,0.027774
106,60,60,0,1117.2232,137.8187,0,945.4385,0,0.0,0.0,5107.81,77,29894.4221,21836.058,3250.554,363.9343,0.027589
107,60,60,0,1125.0171,137.8187,0,968.5683,0,0.0,0.0,5107.81,77,30285.846,22158.5446,3319.4915,369.3091,0.027402
108,60,60,0,1133.0658,137.8187,0,986.51,0,0.0,0.0,5107.81,77,30674.1044,22489.2983,3376.9961,374.8216,0.027216
109,60,60,0,1141.2379,137.8187,0,1001.0065,0,0.0,0.0,5107.81,77,31059.2987,22824.6258,3426.8628,380.4104,0.027031
110,60,60,0,1149.4481,137.8187,0,1013.2021,0,0.0,0.0,5107.81,77,31441.4817,23162.0891,3471.5826,386.0348,0.02685
111,61,61,1,1159.8774,137.8187,2,958.344,0,0.0,0.0,5326.9429,79,32051.8002,23658.7034,3371.1539,387.8476,0.026798
112,63,63,2,1183.9387,142.1924,2,933.1543,0,0.0,0.0,5540.9162,81,32677.5992,24115.2198,3336.4632,382.7813,0.0273
113,63,63,0,1206.6921,146.4509,3,878.323,0,0.0,0.0,5878.524,84,33417.0294,24617.144,3236.3614,390.7483,0.026646
114,64,64,1,1225.6847,153.1676,2,887.0788,0,0.0,0.0,6098.545,86,34054.2299,25000.1794,3275.5055,390.6278,0.02664
115,64,64,0,1242.8334,157.5301,2,895.5976,0,0.0,0.0,6317.2669,88,34685.0132,25374.0936,3313.6526,396.4702,0.026343
116,65,65,1,1255.9596,161.878,3,901.3712,0,0.0,0.0,6557.6014,91,35348.0922,25769.1765,3346.3143,396.4489,0.026325
117,65,65,0,1273.5623,166.6815,0,983.1559,0,0.0,0.0,6557.6014,91,35765.9316,25989.0071,3544.3231,399.8309,0.026207
118,67,67,2,1283.553,166.6815,6,852.3311,0,0.0,0.0,7182.4794,97,36827.4848,26706.2959,3273.7095,398.6014,0.026179
119,67,67,0,1317.5442,179.1628,0,961.1012,0,0.0,0.0,7182.4794,97,37262.065,26876.2583,3538.3274,401.1382,0.026082
120,67,67,0,1321.9904,179.1628,0,1037.7331,0,0.0,0.0,7182.4794,97,37690.6113,27117.7536,3725.3783,404.7426,0.025965
121,67,67,0,1327.8989,179.1628,0,1090.9494,0,0.0,0.0,7182.4794,97,38113.9621,27405.2205,3861.2622,409.0331,0.025838
122,67,67,0,1334.7295,179.1628,0,1128.7249,0,0.0,0.0,7182.4794,97,38532.6651,27721.8387,3963.347,413.7588,0.025705
123,68,68,1,1344.3558,179.1628,3,1051.9724,0,0.0,0.0,7530.2504,100,39306.8328,28304.977,3811.6054,416.2497,0.025606
124,69,69,1,1368.8508,185.9084,2,1041.0931,0,0.0,0.0,7761.4746,102,39974.1493,28743.345,3814.3298,416.5702,0.025606
125,69,69,0,1387.0514,190.416,1,1072.6733,0,0.0,0.0,7882.6233,103,40526.3715,29085.2166,3903.5316,421.5249,0.025417
126,69,69,0,1395.9623,192.7673,0,1134.706,0,0.0,0.0,7882.6233,103,40954.1374,29357.7162,4058.7979,425.4741,0.025306
127,70,70,1,1404.5501,192.7673,2,1098.451,0,0.0,0.0,8148.6428,105,41654.8586,29856.8053,3999.4105,426.5258,0.025277
128,70,70,0,1424.3016,197.8216,0,1159.9973,0,0.0,0.0,8148.6428,105,42085.4818,30131.5985,4155.2405,430.4514,0.025171
129,70,70,0,1430.6333,197.8216,0,1203.6746,0,0.0,0.0,8148.6428,105,42510.9496,30441.8251,4270.4817,434.8832,0.025058
130,70,70,0,1437.6359,197.8216,0,1235.1005,0,0.0,0.0,8148.6428,105,42931.6684,30774.1709,4358.8547,439.631,0.024942
131,70,70,0,1445.0355,197.8216,0,1258.422,0,0.0,0.0,8148.6428,105,43347.9009,31119.8678,4429.3903,444.5695,0.024824
132,70,70,0,1452.6501,197.8216,1,1234.4025,0,0.0,0.0,8281.8677,106,43893.039,31564.3991,4396.7723,450.92,0.024633
133,71,71,1,1465.5155,200.2348,2,1184.0623,0,0.0,0.0,8546.4457,108,44579.2548,32081.6074,4306.2017,451.8536,0.02462
134,72,72,1,1487.6525,205.0728,2,1162.537,0,0.0,0.0,8790.6176,110,45253.2038,32541.5181,4281.0682,451.9655,0.024636
135,72,72,0,1506.1457,209.5556,1,1185.4661,0,0.0,0.0,8925.0102,111,45812.5523,32895.9312,4351.6109,456.8879,0.024468
136,77,77,5,1526.191,212.0113,1,1218.0403,0,0.0,0.0,9069.6471,112,46438.7462,33307.5305,4446.5686,432.5653,0.032228
137,77,77,0,1544.1559,214.6221,1,1232.0992,0,0.0,0.0,9210.5232,113,47016.2879,33692.83,4497.9347,437.5692,0.029492
138,77,77,0,1560.2955,217.1443,1,1244.0852,0,0.0,0.0,9358.5569,114,47604.2175,34085.7138,4544.9468,442.6716,0.027612
139,77,77,0,1575.7905,219.7665,3,1183.0601,0,0.0,0.0,9742.3653,117,48430.3802,34641.561,4431.454,449.8904,0.025077
140,77,77,0,1600.8334,226.6409,2,1195.0391,0,0.0,0.0,9978.0649,119,49118.5707,35044.6029,4480.9028,455.1247,0.024738
141,77,77,0,1613.2021,230.8604,0,1281.5946,0,0.0,0.0,9978.0649,119,49570.1026,35286.4095,4690.6282,458.2651,0.024656
142,78,78,1,1620.895,230.8604,2,1259.3088,0,0.0,0.0,10251.502,121,50300.9619,35777.113,4662.3469,458.6809,0.024644
143,79,79,1,1642.5779,235.7686,1,1291.7148,0,0.0,0.0,10391.3929,122,50905.5189,36152.1053,4757.0207,457.6216,0.024775
144,79,79,0,1657.6935,238.2633,1,1317.5394,0,0.0,0.0,10525.3473,123,51496.1593,36530.886,4834.926,462.4163,0.024546
145,81,81,2,1672.3691,240.6372,4,1228.426,0,0.0,0.0,11031.1287,127,52479.6873,37191.0169,4662.5417,459.1484,0.024643
146,82,82,1,1706.028,249.6032,1,1289.3251,0,0.0,0.0,11172.6774,128,53106.1121,37523.3102,4820.1246,457.6013,0.024775
147,82,82,0,1720.362,252.1075,2,1287.0882,0,0.0,0.0,11457.3319,130,53866.9196,37981.6536,4837.9341,463.1909,0.02445
148,83,83,1,1736.2453,257.1325,1,1335.1764,0,0.0,0.0,11608.6964,131,54505.6963,38346.0449,4965.955,462.0005,0.024566
149,83,83,0,1751.3581,259.8084,1,1376.4226,0,0.0,0.0,11736.7783,132,55112.8587,38712.618,5078.4624,466.4171,0.024369
150,84,84,1,1763.3174,262.0554,1,1402.8241,0,0.0,0.0,11889.3777,133,55752.8114,39124.113,5159.3207,465.7632,0.024475
151,84,84,0,1779.325,264.7185,2,1373.2573,0,0.0,0.0,12198.1387,135,56541.0011,39645.0079,5117.8545,471.9644,0.024165
152,84,84,0,1794.0113,270.1051,1,1411.1977,0,0.0,0.0,12337.3991,136,57159.2853,40018.7157,5223.1705,476.4133,0.024019
153,85,85,1,1805.4356,272.5329,1,1439.6078,0,0.0,0.0,12487.2598,137,57795.848,40425.2227,5308.3655,475.5909,0.024138
154,86,86,1,1823.4056,275.14,1,1459.9217,0,0.0,0.0,12650.1353,138,58449.287,40853.0132,5376.1385,475.035,0.024236
155,86,86,0,1839.795,277.9422,1,1483.888,0,0.0,0.0,12786.6166,139,59068.5542,41260.6921,5451.2455,479.7755,0.02404
156,86,86,0,1850.2333,280.2832,1,1492.4565,0,0.0,0.0,12956.9077,140,59718.1283,41698.5189,5492.7017,484.8665,0.023839
157,87,87,1,1863.6431,283.1718,1,1515.0898,0,0.0,0.0,13095.4271,141,60344.9083,42119.0725,5565.4087,484.1273,0.023974
158,87,87,0,1879.3008,285.5221,1,1529.8421,0,0.0,0.0,13241.0594,142,60970.425,42544.0248,5620.3408,489.0118,0.023765
159,88,88,1,1892.4355,287.9832,1,1540.0731,0,0.0,0.0,13407.208,143,61625.2828,42991.9758,5666.0991,488.5452,0.023862
160,88,88,0,1909.1367,290.7578,2,1492.5828,0,0.0,0.0,13752.6217,145,62451.7692,43553.4129,5585.7346,494.9251,0.023603
161,89,89,1,1926.1799,296.4886,2,1502.4998,0,0.0,0.0,13990.7732,147,63182.26,44005.6619,5630.8248,494.4456,0.023641
162,89,89,0,1944.167,300.478,1,1534.2331,0,0.0,0.0,14156.906,148,63834.2401,44399.208,5723.1261,498.8675,0.023501
163,89,89,0,1953.7062,303.2462,1,1554.9294,0,0.0,0.0,14334.2093,149,64493.0868,44812.8145,5791.0629,503.5148,0.023374
164,90,90,1,1965.5343,306.1763,2,1537.9546,0,0.0,0.0,14632.8789,151,65280.9242,45323.4042,5774.6411,503.5934,0.023379
165,91,91,1,1987.5063,311.084,3,1512.5105,0,0.0,0.0,14997.0301,154,66140.9367,45858.8639,5740.0427,503.9436,0.023362
166,91,91,0,2008.2779,317.1428,1,1560.2354,0,0.0,0.0,15156.775,155,66791.8771,46216.7282,5873.3738,507.8761,0.023252
167,92,92,1,2018.9036,319.7992,3,1490.4777,0,0.0,0.0,15669.7276,158,67802.8359,46852.3066,5740.8016,509.2642,0.02319
168,92,92,0,2042.5566,328.259,0,1606.3993,0,0.0,0.0,15669.7276,158,68297.9561,47066.9367,6021.2918,511.5971,0.023143
169,93,93,1,2049.2294,328.259,3,1534.3691,0,0.0,0.0,16170.1437,161,69297.783,47708.5137,5884.1256,512.9948,0.023089
170,93,93,0,2072.8196,336.424,0,1644.9738,0,0.0,0.0,16170.1437,161,69794.1583,47936.1821,6152.8325,515.4428,0.023043
171,95,95,2,2081.9054,336.424,1,1674.8387,0,0.0,0.0,16342.2818,162,70478.9716,48369.0235,6242.6663,509.1476,0.024707
172,95,95,0,2098.6595,339.251,2,1645.2115,0,0.0,0.0,16669.759,164,71301.4611,48904.8914,6201.8107,514.7883,0.023139
173,95,95,0,2118.5278,344.6103,3,1570.1678,0,0.0,0.0,17191.1298,167,72322.0562,49543.5333,6062.3931,521.5109,0.022884
174,98,98,3,2142.0128,353.1098,4,1508.8709,0,0.0,0.0,17798.5305,171,73464.7256,50202.749,5953.4461,512.2729,0.023242
175,98,98,0,2179.685,363.0343,3,1538.2969,0,0.0,0.0,18186.3818,174,74378.2167,50637.5146,6044.3203,516.7093,0.022969
176,99,99,1,2195.5492,369.3754,2,1580.7149,0,0.0,0.0,18533.5583,176,75261.5196,51065.9807,6156.9806,515.818,0.022982
177,100,100,1,2216.2917,375.0752,2,1620.4259,0,0.0,0.0,18858.3117,178,76127.7698,51499.0305,6270.4277,514.9903,0.023
178,101,101,1,2236.8743,380.4083,3,1618.7256,0,0.0,0.0,19292.154,181,77108.1695,52026.6275,6294.388,515.1151,0.022987
179,102,102,1,2259.914,387.5667,5,1525.9496,0,0.0,0.0,20039.8393,186,78408.834,52759.6136,6119.381,517.2511,0.022882
180,104,104,2,2291.3442,399.9659,2,1614.1909,0,0.0,0.0,20345.9041,188,79290.14,53122.3809,6341.855,510.7921,0.023187
181,104,104,0,2313.4444,405.0353,1,1721.2074,0,0.0,0.0,20505.5423,189,80012.0452,53425.155,6601.3479,513.7034,0.023038
182,104,104,0,2321.8285,407.69,1,1794.633,0,0.0,0.0,20668.1164,190,80730.8296,53795.2075,6787.5058,517.2616,0.022899
183,104,104,0,2331.1436,410.3962,2,1790.7853,0,0.0,0.0,21008.2541,192,81621.4818,54327.8743,6805.3534,522.3834,0.022751
184,104,104,0,2343.8023,416.0285,2,1772.942,0,0.0,0.0,21408.9054,194,82568.7161,54887.2314,6792.5792,527.7618,0.022609
185,104,104,0,2356.8019,422.6001,0,1891.0748,0,0.0,0.0,21408.9054,194,83111.5134,55147.2893,7075.3186,530.2624,0.022571
186,105,105,1,2363.9427,422.6001,2,1865.6141,0,0.0,0.0,21763.0531,196,84011.7998,55733.2323,7040.5144,530.7927,0.022572
187,106,106,1,2387.2911,428.343,3,1798.0557,0,0.0,0.0,22293.2453,199,85094.28,56410.2333,6920.8015,532.172,0.022537
188,106,106,0,2411.1287,436.9353,1,1883.4049,0,0.0,0.0,22417.611,200,85766.7288,56741.5968,7137.521,535.2981,0.022472
189,108,108,2,2422.5731,438.9564,1,1922.2227,0,0.0,0.0,22634.5831,201,86548.3242,57204.4438,7249.2974,529.6708,0.023921
190,108,108,0,2440.2268,442.4369,3,1826.1714,0,0.0,0.0,23238.2682,204,87698.5124,57934.3669,7065.8773,536.4293,0.022482
191,108,108,0,2465.2001,451.9991,1,1887.983,0,0.0,0.0,23463.7805,205,88476.7722,58326.0313,7226.9605,540.0558,0.022372
192,108,108,0,2474.4983,455.534,2,1878.7651,0,0.0,0.0,23859.2632,207,89419.1431,58866.6981,7233.1819,545.062,0.022252
193,109,109,1,2488.8748,461.7824,1,1960.8828,0,0.0,0.0,23997.401,208,90111.7137,59220.9178,7438.3949,543.3112,0.022404
194,109,109,0,2502.457,463.9868,1,1995.268,0,0.0,0.0,24205.1243,209,90862.7994,59663.6315,7539.0436,547.3728,0.02224
195,110,110,1,2515.614,467.256,4,1830.3645,0,0.0,0.0,25041.7426,213,92250.1796,60562.0554,7196.3816,550.5641,0.022141
