step,volume_joules,nb_entites,ratio_destruction
1194,889.8312,2,0.002168
1195,348.8663,1,0.000861
1196,406.3159,1,0.001003
1197,435.2633,1,0.001079
1198,454.6489,1,0.001133
1201,726.7295,2,0.001794
1203,954.0519,2,0.002367
1205,417.711,1,0.001046
1206,745.0716,2,0.001865
1207,477.9632,1,0.001207
1208,464.8056,1,0.001182
1212,394.3843,1,0.000983
1213,462.7873,1,0.00116
1217,1094.3491,2,0.002704
1219,730.2475,2,0.00181
1221,422.5209,1,0.00105
1222,1286.2973,3,0.003212
1227,1316.2797,2,0.003279
1229,514.0376,1,0.001296
1230,856.3728,2,0.002172
1238,383.2897,1,0.000953
1239,1324.4089,3,0.003307
1241,1017.0529,2,0.002586
1243,482.7055,1,0.00123
1244,393.2749,1,0.001009
1247,394.2118,1,0.000999
1252,524.5213,1,0.001316
1253,886.183,2,0.002231
1254,442.6202,1,0.001123
1256,403.394,1,0.001024
1258,1509.8529,3,0.003817
1259,474.8702,1,0.001231
1262,811.4455,2,0.002098
1263,406.5436,1,0.00106
1265,917.404,2,0.002378
1267,479.455,1,0.001255
1269,1041.9996,2,0.002718
1273,927.824,2,0.002426
1276,482.7576,1,0.001271
1282,474.8135,1,0.001234
1283,1088.4719,2,0.002844
1285,468.9442,1,0.00124
1287,509.846,1,0.001336
1289,509.1553,1,0.001339
1292,446.6542,1,0.001172
1293,630.1888,1,0.001663
1305,398.7208,1,0.001009
1307,1694.3941,4,0.004291
1309,442.0554,1,0.00114
1315,626.6786,1,0.001579
1316,1146.4372,2,0.002914
1319,387.3392,1,0.000989
1324,433.1117,1,0.001084
1325,506.5883,1,0.001275
1330,609.312,1,0.001512
1331,601.3599,1,0.001502
1332,590.6863,1,0.001484
1335,408.1225,1,0.001023
1341,480.8535,1,0.001181
1343,467.8936,1,0.001148
1344,496.2948,1,0.001224
1347,494.0346,1,0.001205
1348,513.8417,1,0.00126
1351,1610.6211,3,0.00391
1353,763.7865,2,0.001892
1354,1524.6588,3,0.003814
1357,555.1733,1,0.001407
1361,497.8232,1,0.001255
1362,423.8611,1,0.001074
1365,869.3785,2,0.002196
1366,983.7926,2,0.002508
1369,563.4941,1,0.001448
1370,411.866,1,0.00106
1373,624.3757,1,0.001606
1374,601.7561,1,0.00155
1376,456.4589,1,0.001177
1377,523.1763,1,0.001349
1383,433.2465,1,0.001093
1385,425.4915,1,0.001074
1387,475.6301,1,0.001201
1389,458.5855,1,0.001151
1391,510.9654,1,0.001286
1394,499.7624,1,0.001254
1396,411.0874,1,0.001026
1398,416.7635,1,0.001036
1404,409.3022,1,0.001003
1405,417.8915,1,0.001029
1407,1302.5978,2,0.003184
1409,469.9949,1,0.001165
1412,1126.5299,2,0.00277
1414,436.1457,1,0.001086
1418,502.554,1,0.00124
1421,646.3081,1,0.001593
1422,597.924,1,0.001482
1424,948.4539,2,0.002351
1428,388.8029,1,0.000963
1429,480.3891,1,0.001191
1436,494.0732,1,0.001201
1437,994.5389,2,0.002432
1438,381.1077,1,0.000945
1439,366.6911,1,0.000907
1442,1121.9984,2,0.002766
1445,574.2116,1,0.001417
1446,801.1668,2,0.001989
1447,624.1579,1,0.001569
1448,899.8319,2,0.002278
1452,483.6426,1,0.001227
1454,539.9714,1,0.001367
1455,483.8352,1,0.001232
1457,669.2778,1,0.0017
1458,530.2166,1,0.001359
1459,699.6099,1,0.001799
1461,532.0061,1,0.001374
1462,358.3656,1,0.000929
1467,1006.3132,2,0.002574
1469,402.2853,1,0.00104
1471,418.081,1,0.001077
1475,448.3218,1,0.001143
1479,528.9416,1,0.001343
1480,783.3866,2,0.001996
1487,379.7185,1,0.000952
1489,652.2547,1,0.001638
1491,381.7148,1,0.000956
1493,641.1147,1,0.001603
1494,949.0903,2,0.002393
1496,548.4989,1,0.001388
1497,612.1334,1,0.001555
1498,525.1597,1,0.001346
1499,1006.0313,2,0.002587
1500,1649.1962,3,0.0043
1508,454.7976,1,0.001184
1513,562.3332,1,0.001453
1516,559.2761,1,0.001435
1519,1084.2192,2,0.002774
1522,496.8368,1,0.001285
1523,1000.6281,2,0.002602
1524,606.8369,1,0.001604
1527,397.3333,1,0.001047
1528,492.787,1,0.001304
1530,414.0207,1,0.001089
1532,1242.3829,3,0.003278
1533,340.3157,1,0.000917
1536,833.5581,1,0.002231
1544,561.7891,1,0.001474
1549,608.3266,1,0.001575
1550,1251.4122,3,0.003262
1551,1097.9946,2,0.00293
1556,415.5519,1,0.00111
1557,381.019,1,0.001023
1559,387.6811,1,0.00104
1562,585.8634,1,0.001567
1566,468.7545,1,0.001242
1567,365.0686,1,0.000973
1576,372.4033,1,0.000961
1577,435.5106,1,0.001131
1578,392.9141,1,0.001026
1580,1016.0991,2,0.002643
1585,456.9883,1,0.001178
1588,458.497,1,0.001183
1589,439.5396,1,0.001136
1593,871.6262,2,0.002231
1595,463.4614,1,0.001197
1599,1466.9333,3,0.00375
1601,422.4644,1,0.001102
1606,724.9274,1,0.001865
1607,1110.9787,2,0.002885
1610,446.837,1,0.001159
1611,470.2883,1,0.001223
1612,593.2304,1,0.001553
1613,494.0004,1,0.001298
1615,580.6453,1,0.001531
1617,559.8883,1,0.001474
1618,571.7454,1,0.001511
1621,573.9199,1,0.001517
1623,459.1919,1,0.001215
1626,670.5131,1,0.001758
1631,433.95,1,0.00112
1632,1350.8131,3,0.003497
1633,470.0762,1,0.001244
1636,443.5124,1,0.001173
1640,506.9284,1,0.001322
1641,1497.5991,3,0.003925
1645,529.1718,1,0.001399
1650,460.8048,1,0.001194
1653,567.6844,1,0.001461
1656,658.7494,1,0.001686
1657,433.6917,1,0.001119
1658,2118.7936,4,0.005488
1659,526.9001,1,0.001407
1661,728.7547,1,0.001943
1663,454.6024,1,0.001216
1664,690.134,1,0.00185
1669,1006.1076,2,0.002662
1674,580.4505,1,0.00153
1680,569.3529,1,0.001464
1681,1040.3352,2,0.002694
1683,470.1868,1,0.001229
1687,508.8978,1,0.00131
1689,546.0502,1,0.001406
1691,478.4562,1,0.001228
1694,734.0861,1,0.00187
1695,531.1718,1,0.001364
1697,574.0501,1,0.001472
1698,2096.4303,4,0.005396
1700,532.04,1,0.001411
1702,1229.3514,2,0.003252
1704,1078.3238,2,0.002896
1710,426.2798,1,0.00113
1712,1027.5912,2,0.002701
1713,684.8169,1,0.001828
1718,584.8305,1,0.001535
1724,423.6685,1,0.001092
1725,436.1938,1,0.001131
1731,409.9291,1,0.001037
1732,1090.9336,2,0.002769
1733,528.8807,1,0.001364
1734,1253.1763,2,0.003242
1735,988.2353,2,0.002592
1738,850.0908,2,0.002246
1741,403.7733,1,0.001067
1747,535.1723,1,0.001382
1748,702.1361,1,0.001825
1750,1184.9357,2,0.00308
1751,381.2156,1,0.001002
1752,885.0204,2,0.002341
1753,673.9452,1,0.001799
1754,396.383,1,0.001067
1755,1171.7196,2,0.003166
1760,433.3642,1,0.001165
1762,419.2782,1,0.001128
1763,520.3998,1,0.001403
1764,1355.0322,2,0.003648
1766,401.2359,1,0.001098
1767,360.3335,1,0.000991
1768,458.4998,1,0.001266
1770,415.4161,1,0.001141
1771,571.9573,1,0.001575
1772,473.8154,1,0.001315
1773,523.1728,1,0.001459
1774,434.0259,1,0.001214
1778,382.5781,1,0.001053
1781,610.6045,1,0.001669
1782,467.6675,1,0.001287
1783,388.3998,1,0.001074
1785,872.213,2,0.002409
1786,1131.0914,2,0.003156
1790,917.8592,2,0.002559
1792,959.0712,2,0.00269
1793,557.9741,1,0.001588
1794,478.5048,1,0.001372
1797,1276.512,3,0.003653
1798,391.1955,1,0.00114
1800,1292.5508,2,0.003764
1807,944.7979,2,0.002729
1808,1030.3251,2,0.003007
1811,727.2931,1,0.002126
1812,387.356,1,0.001143
1815,400.2387,1,0.001167
1817,483.5005,1,0.001404
1819,439.9514,1,0.001275
1820,454.9498,1,0.001328
1821,662.6276,1,0.001947
1822,468.1406,1,0.001386
1823,536.3969,1,0.001595
1826,451.0592,1,0.001327
1827,550.8646,1,0.001632
1831,596.3657,1,0.001746
1832,1235.5836,2,0.003638
1833,524.6522,1,0.001576
1834,459.1734,1,0.001389
1835,649.6181,1,0.001961
1837,585.8382,1,0.00177
1840,637.954,1,0.001923
1841,425.3141,1,0.001291
1844,489.284,1,0.001469
1847,465.6113,1,0.001387
1850,514.4113,1,0.001522
1852,608.5417,1,0.001804
1856,1294.0081,2,0.003818
1857,575.1036,1,0.001726
1858,545.8319,1,0.001651
1860,1184.4973,2,0.003594
1861,1846.9216,3,0.005699
1862,565.5183,1,0.001803
1864,491.8655,1,0.001562
1866,635.3329,1,0.00201
1868,467.995,1,0.001482
1869,1040.8,2,0.003306
1871,446.2287,1,0.001439
1877,694.4093,1,0.002178
1879,1071.063,2,0.003381
1881,476.5352,1,0.001512
1882,447.4772,1,0.00143
1884,486.4981,1,0.001553
1886,1135.9134,2,0.003629
1888,699.5889,1,0.00225
1890,546.4613,1,0.001765
1891,557.6124,1,0.001811
1892,463.7316,1,0.001519
1899,1037.3652,2,0.003287
1902,988.5499,2,0.003149
1903,737.1697,1,0.002393
1905,448.0389,1,0.001458
1906,1053.0024,2,0.003428
1911,481.4064,1,0.001556
1912,524.9367,1,0.001704
1915,1352.0899,2,0.00437
1920,541.4242,1,0.001734
1922,720.5336,1,0.002306
1923,606.4617,1,0.001955
1929,434.4965,1,0.001376
1931,433.5916,1,0.001366
1935,433.7759,1,0.001352
1937,1049.0524,2,0.003262
1939,1005.9266,2,0.003135
1941,491.6095,1,0.001544
1943,426.8445,1,0.001336
1947,933.3205,2,0.00289
1948,454.51,1,0.001427
1952,875.1379,2,0.002691
1954,878.1387,2,0.00272
1955,725.7935,1,0.002279
1956,482.4735,1,0.001529
1959,520.4966,1,0.001631
1961,534.1526,1,0.00167
1962,964.6801,2,0.00301
1963,524.1657,1,0.00166
1965,462.9851,1,0.001465
1970,1940.3077,4,0.006024
1972,602.4477,1,0.00193
1973,610.7827,1,0.001969
1974,1481.0256,3,0.004797
1975,414.5456,1,0.001379
1976,528.4923,1,0.001758
1982,929.7261,2,0.003022
1985,742.746,1,0.002412
1987,1674.7622,3,0.005455
1988,414.255,1,0.001387
1992,860.9734,2,0.002846
1997,605.9214,1,0.001979
1998,452.101,1,0.001488
1999,953.1881,2,0.003134
2000,563.9392,1,0.001882
2002,1233.8756,2,0.004136
2003,663.6639,1,0.002266
2007,486.198,1,0.001646
2009,470.6384,1,0.001597
2015,440.5268,1,0.001456
2018,920.9041,2,0.003035
2021,389.6643,1,0.001288
2022,985.1357,2,0.003275
2023,962.9717,2,0.00326
2026,592.7969,1,0.002016
2029,449.3805,1,0.001529
2032,557.9829,1,0.001891
2033,421.4247,1,0.001428
2034,643.3774,1,0.002194
2043,569.6936,1,0.001872
2045,419.2735,1,0.00138
2048,1120.5693,2,0.003671
2050,508.4138,1,0.001694
2051,340.1159,1,0.001139
2052,1162.259,2,0.003903
2056,358.2573,1,0.0012
2057,360.5311,1,0.001213
2062,735.0406,2,0.002432
2063,349.6744,1,0.001168
2068,539.87,1,0.001767
2069,442.7997,1,0.00146
2070,378.8312,1,0.001256
2072,477.7134,1,0.001581
2073,1000.7649,2,0.00333
2077,818.9063,2,0.002723
2079,494.714,1,0.001659
2084,1435.9339,3,0.004726
2085,674.9327,1,0.002281
2086,603.3385,1,0.00205
2087,418.6249,1,0.001436
2092,355.5426,1,0.001204
2093,1203.5114,2,0.004085
2095,539.6748,1,0.001854
2099,1247.0539,3,0.004253
2101,377.6685,1,0.001312
2103,845.9848,2,0.002922
2106,512.0242,1,0.001769
2110,404.9324,1,0.001388
2112,518.5055,1,0.001768
2114,471.3493,1,0.001615
2118,1019.6607,2,0.003445
2121,954.9977,2,0.003237
2125,434.1676,1,0.00148
2126,431.3313,1,0.001478
2128,487.0552,1,0.001663
2129,608.5225,1,0.002092
2133,645.7067,1,0.002199
2134,414.5678,1,0.001417
2136,680.8743,1,0.002322
2140,604.5425,1,0.002047
2143,408.3281,1,0.001376
2145,416.5236,1,0.001397
2148,472.9461,1,0.001576
2149,1080.4196,2,0.003613
2151,1050.8713,2,0.00356
2153,490.17,1,0.001676
2159,387.267,1,0.001292
2161,453.1397,1,0.001508
2166,472.0929,1,0.001542
2167,594.1573,1,0.001954
2174,427.2675,1,0.001371
2176,437.6477,1,0.001397
2181,1125.6123,2,0.003535
2183,478.773,1,0.001514
2184,486.9628,1,0.001549
2188,1104.0197,2,0.003446
2189,394.552,1,0.001254
2191,701.7401,1,0.002228
2195,424.0536,1,0.001331
2196,564.65,1,0.001773
2202,403.6731,1,0.00124
2205,471.7634,1,0.001438
2210,484.4885,1,0.001454
2213,460.8021,1,0.001368
2216,407.8926,1,0.001205
2217,625.6976,1,0.001858
2226,843.4687,2,0.002398
2227,445.3581,1,0.001274
2233,665.1453,1,0.001866
2234,985.248,2,0.002784
2235,617.1087,1,0.001765
2236,479.2131,1,0.001376
2240,846.9409,2,0.002416
2241,436.5425,1,0.001252
2242,530.6763,1,0.001528
2246,359.8553,1,0.001024
2248,502.2745,1,0.001422
2250,550.11,1,0.001553
2252,385.7492,1,0.00109
2254,1318.8414,3,0.003724
2256,662.634,1,0.0019
2257,1655.8505,3,0.004788
2259,434.857,1,0.001276
2264,755.217,1,0.002181
2268,681.4647,1,0.001952
2269,363.3983,1,0.00105
2271,490.4998,1,0.001417
2272,978.2599,2,0.002838
2274,518.3472,1,0.00152
2275,1160.5353,2,0.003419
2278,466.8414,1,0.001391
2280,1067.9269,2,0.003168
2283,1068.1298,2,0.003188
2286,1312.6999,3,0.00393
2290,493.5453,1,0.00148
2291,664.6267,1,0.002005
2292,474.7256,1,0.001444
2293,678.2311,1,0.002074
2294,1007.9478,2,0.003086
2295,845.3087,2,0.002634
2304,460.9755,1,0.001392
2305,892.927,2,0.002714
2306,976.9713,2,0.003017
2310,440.332,1,0.001351
2311,686.8763,1,0.002121
2313,1103.2005,2,0.003422
2315,873.4689,2,0.002741
2316,939.184,2,0.002997
2317,661.5688,1,0.002148
2318,461.601,1,0.001511
2321,476.5706,1,0.001547
2322,582.4192,1,0.001896
2326,402.0792,1,0.001302
2331,460.6505,1,0.001475
2333,530.6846,1,0.001701
2334,646.1297,1,0.002074
2337,428.753,1,0.001368
2338,638.3178,1,0.002051
2340,361.6322,1,0.001162
2342,796.5685,2,0.002564
2343,1038.1587,2,0.003393
2345,542.0922,1,0.001791
2349,1224.9388,2,0.004018
2351,587.5361,1,0.001945
2357,489.6732,1,0.001587
2358,557.1668,1,0.001818
2359,560.6964,1,0.001843
2366,580.7364,1,0.001865
2370,503.2503,1,0.00161
2371,377.2579,1,0.001215
2374,381.1859,1,0.001213
2376,590.0506,1,0.001876
2377,423.0998,1,0.001353
2378,385.9398,1,0.001242
2382,406.8375,1,0.001292
2389,483.1952,1,0.001493
2390,1289.4606,3,0.003997
2391,510.5842,1,0.001616
2393,432.9874,1,0.001371
2404,425.7491,1,0.001272
2408,530.635,1,0.001568
2409,482.2118,1,0.00143
2411,537.161,1,0.001591
2412,396.1499,1,0.001181
2413,416.5985,1,0.00124
2414,492.6284,1,0.00147
2417,392.8639,1,0.00117
2419,648.2184,1,0.001913
2427,407.2234,1,0.001168
2430,425.0402,1,0.001206
2431,472.3516,1,0.001343
2432,1153.3837,2,0.003297
2433,388.2852,1,0.001129
2434,593.1031,1,0.00172
2438,374.861,1,0.001074
2441,1108.6079,2,0.003153
2445,497.7197,1,0.001414
2447,567.4481,1,0.0016
2448,491.044,1,0.001392
2451,524.2103,1,0.001477
2453,1222.7192,2,0.00344
2458,395.2883,1,0.001105
2460,462.7467,1,0.001292
2461,1037.2441,2,0.002894
2470,541.9169,1,0.001467
2473,547.2034,1,0.001471
2478,573.6831,1,0.001515
2479,498.9048,1,0.001323
2482,454.073,1,0.001192
2486,1238.8231,2,0.003208
2487,527.3695,1,0.001388
2491,592.4803,1,0.001529
2492,1219.9606,2,0.003153
2496,537.8365,1,0.001385
2497,1554.5021,3,0.004023
2498,646.9157,1,0.001705
2501,542.9704,1,0.001421
2503,377.5284,1,0.000985
2504,464.6683,1,0.001216
2505,968.198,2,0.00253
2508,1125.186,2,0.002941
2512,363.3302,1,0.000946
2513,472.1825,1,0.001233
2515,845.137,2,0.002203
2516,384.4878,1,0.001007
2518,1932.0052,4,0.005043
2520,420.9718,1,0.001126
2521,450.5327,1,0.001208
2522,516.6564,1,0.001392
2527,593.7236,1,0.001575
2528,1823.9895,3,0.004856
2532,960.6022,2,0.002583
2534,495.3865,1,0.001344
2535,366.2108,1,0.000998
2539,389.359,1,0.001044
2540,1383.8771,3,0.003725
2542,1008.1252,2,0.00274
2545,365.1748,1,0.000999
2546,558.6015,1,0.001524
2548,1226.3797,2,0.003349
2551,407.3531,1,0.001114
2552,522.2652,1,0.001431
2553,427.2697,1,0.001178
2554,476.0686,1,0.00132
2560,558.6531,1,0.001512
2561,455.1033,1,0.00124
2563,501.0278,1,0.001363
2569,564.4046,1,0.001504
2570,2401.3436,4,0.006439
2571,481.7656,1,0.001339
2573,1092.8911,2,0.003043
2579,666.0135,1,0.001834
2580,438.1788,1,0.001214
2586,1408.567,3,0.003814
2587,641.4079,1,0.001774
2589,393.4691,1,0.001089
2592,445.7074,1,0.001223
2593,410.3817,1,0.001131
2594,868.924,2,0.002391
2600,499.5158,1,0.001362
2605,559.961,1,0.001495
2606,641.5512,1,0.001721
2607,620.6782,1,0.001678
2608,450.5907,1,0.001227
2609,776.0683,2,0.002116
2612,392.1563,1,0.001068
2613,429.9196,1,0.001174
2615,560.2041,1,0.001524
2616,492.7728,1,0.001346
2618,609.9661,1,0.001671
2619,527.3588,1,0.001456
2620,1829.7477,4,0.005055
2621,1629.7525,3,0.004657
2622,1072.2489,2,0.003132
2625,1556.1923,3,0.004567
2628,428.4024,1,0.001274
2629,431.9024,1,0.001293
2631,1249.7981,2,0.003733
2632,878.2728,2,0.002677
2635,531.2399,1,0.001624
2636,1115.3705,2,0.003436
2638,1245.0664,2,0.003877
2639,606.2388,1,0.001931
2641,595.9202,1,0.001892
2644,640.4686,1,0.002036
2645,495.8721,1,0.00159
2647,1769.5681,3,0.00567
2657,582.8715,1,0.001839
2658,1467.929,2,0.004665
2659,554.2834,1,0.001802
2660,642.1632,1,0.002105
2662,446.4024,1,0.001467
2663,1170.5026,2,0.003856
2664,580.486,1,0.001951
2665,561.5827,1,0.001904
2668,585.7876,1,0.001975
