step,volume_joules,nb_entites,ratio_destruction
1058,586.5503,1,0.000833
1062,837.6649,2,0.001186
1063,521.049,1,0.000743
1067,370.9676,1,0.000526
1069,866.1862,2,0.00123
1072,396.7055,1,0.000563
1075,554.3746,1,0.000784
1076,359.2777,1,0.00051
1084,442.9574,1,0.00062
1087,474.6376,1,0.000661
1091,486.6248,1,0.000676
1093,569.7976,1,0.000791
1094,552.2807,1,0.00077
1096,407.0931,1,0.000566
1099,408.4507,1,0.000567
1100,418.3103,1,0.000583
1101,394.0814,1,0.00055
1103,1292.941,3,0.001804
1104,1010.5438,2,0.001427
1105,502.7708,1,0.000715
1115,382.6227,1,0.000533
1117,378.2372,1,0.000527
1120,818.003,2,0.001134
1121,1332.9108,3,0.001863
1123,436.1074,1,0.000614
1124,534.593,1,0.000756
1125,445.2132,1,0.000631
1127,446.2884,1,0.000632
1129,543.7914,1,0.00077
1132,440.7971,1,0.000624
1133,502.9871,1,0.000714
1135,557.4606,1,0.00079
1142,549.7635,1,0.000773
1144,543.1547,1,0.000765
1147,929.2206,2,0.001308
1150,348.1075,1,0.000491
1153,332.0847,1,0.000466
1154,635.6069,1,0.000894
1155,989.0626,2,0.001396
1159,509.9195,1,0.00072
1163,374.1609,1,0.000527
1172,1140.3535,2,0.001574
1174,370.892,1,0.000516
1175,525.2501,1,0.000731
1180,511.197,1,0.000707
1184,1126.1566,2,0.001547
1186,487.8008,1,0.000675
1187,900.694,2,0.001249
1188,388.8995,1,0.000541
1191,390.5371,1,0.000544
1195,409.1164,1,0.000566
1197,409.9368,1,0.000566
1200,376.9105,1,0.000519
1201,393.6902,1,0.000543
1202,354.1054,1,0.000488
1204,437.4995,1,0.000603
1205,1062.5048,2,0.001469
1207,363.8446,1,0.000506
1211,922.5823,2,0.001277
1213,337.8732,1,0.000469
1215,394.5113,1,0.000548
1216,417.5163,1,0.00058
1219,492.5332,1,0.000683
1223,337.9309,1,0.000467
1227,569.8418,1,0.000782
1233,644.7918,1,0.000874
1234,630.3997,1,0.000858
1241,427.4184,1,0.000574
1242,563.9978,1,0.000758
1247,469.9837,1,0.000629
1252,453.3912,1,0.000602
1255,518.6411,1,0.000686
1257,384.0167,1,0.000507
1260,388.7712,1,0.000511
1262,777.4913,2,0.001023
1263,1129.355,2,0.001495
1266,415.8251,1,0.000553
1268,924.8271,2,0.001226
1271,398.9068,1,0.00053
1274,506.206,1,0.00067
1280,422.6395,1,0.000555
1281,639.2067,1,0.000838
1282,524.5344,1,0.000691
1283,673.1047,1,0.00089
1286,1002.0725,2,0.001324
1289,602.3674,1,0.000797
1291,506.0202,1,0.000668
1293,491.9859,1,0.00065
1294,420.8754,1,0.000558
1297,504.4555,1,0.000666
1300,541.5977,1,0.000714
1301,1104.466,2,0.00146
1305,463.9459,1,0.000613
1309,456.3307,1,0.000598
1311,463.0362,1,0.000607
1313,563.4326,1,0.000737
1319,422.9046,1,0.000549
1320,463.2006,1,0.000602
1321,930.5449,2,0.001213
1323,456.2146,1,0.000596
1327,860.4603,2,0.001119
1329,755.6538,2,0.000982
1330,488.1582,1,0.000638
1332,468.5038,1,0.000614
1333,509.4385,1,0.000666
1342,1069.9492,2,0.001379
1344,460.3507,1,0.000596
1346,394.8236,1,0.000511
1347,420.0873,1,0.000543
1349,478.173,1,0.000619
1351,427.6641,1,0.000551
1355,472.7008,1,0.000605
1356,393.8526,1,0.000506
1359,1021.3051,2,0.00131
1364,396.3668,1,0.000506
1365,604.9308,1,0.000775
1366,378.3518,1,0.000486
1371,439.9678,1,0.00056
1373,632.1847,1,0.000803
1375,463.8819,1,0.00059
1380,525.8179,1,0.000662
1383,404.9289,1,0.000509
1384,572.0565,1,0.000718
1388,453.5148,1,0.000567
1389,389.7418,1,0.000487
1391,430.1796,1,0.000538
1394,472.1077,1,0.000588
1395,1078.9128,2,0.001348
1399,384.5803,1,0.00048
1400,409.1896,1,0.00051
1402,2067.0358,4,0.00258
1406,926.9144,2,0.001163
1408,437.5981,1,0.000551
1409,638.8941,1,0.000806
1412,473.4504,1,0.000596
1414,967.0433,2,0.001218
1416,440.1131,1,0.000557
1417,515.0977,1,0.000652
1418,430.5637,1,0.000546
1419,518.185,1,0.000657
1423,904.6711,2,0.001143
1426,615.2155,1,0.000776
1430,396.6338,1,0.0005
1432,1061.6651,2,0.001331
1433,526.9027,1,0.000665
1435,402.6067,1,0.000509
1437,460.8013,1,0.000582
1438,366.0668,1,0.000464
1439,484.8366,1,0.000616
1441,1444.1172,3,0.00183
1443,519.6849,1,0.000664
1444,494.073,1,0.000633
1446,463.4423,1,0.000594
1448,388.435,1,0.000495
1449,455.4001,1,0.000582
1450,395.9541,1,0.000508
1454,524.5844,1,0.000669
1455,472.0231,1,0.000602
1456,1146.7671,2,0.001463
1461,1474.5487,3,0.001881
1462,452.4924,1,0.000585
1467,458.755,1,0.00059
1473,424.3488,1,0.000539
1474,612.5202,1,0.00078
1476,451.276,1,0.000574
1477,407.0162,1,0.000518
1478,509.863,1,0.00065
1479,540.0772,1,0.000688
1480,598.2353,1,0.000766
1484,587.4494,1,0.000748
1485,559.9579,1,0.000716
1486,563.3741,1,0.000723
1488,475.8455,1,0.000611
1490,516.731,1,0.000664
1492,544.9202,1,0.000698
1496,546.5079,1,0.000697
1497,594.0225,1,0.000759
1499,452.1749,1,0.000579
1500,517.075,1,0.000662
1501,907.3452,2,0.001167
1503,1529.6403,3,0.001976
1504,467.0284,1,0.000611
1505,1115.4758,2,0.001465
1506,527.3986,1,0.000697
1510,400.7062,1,0.000526
1512,463.7006,1,0.00061
1514,458.1009,1,0.000602
1518,476.7813,1,0.000623
1520,616.5374,1,0.000806
1521,844.162,2,0.001107
1522,461.8169,1,0.000608
1523,429.7222,1,0.000568
1525,403.6854,1,0.000534
1527,963.7551,2,0.001271
1529,624.7824,1,0.000827
1537,606.6296,1,0.000791
1541,402.2078,1,0.000522
1543,841.5049,2,0.001091
1544,501.4084,1,0.000655
1545,452.5655,1,0.00059
1547,385.9911,1,0.000504
1549,679.5454,1,0.000887
1550,586.2899,1,0.000769
1551,852.2928,2,0.001122
1556,1103.1163,2,0.001445
1557,431.1039,1,0.00057
1560,446.5739,1,0.000588
1564,1049.4329,2,0.001376
1565,482.311,1,0.000637
1567,881.0423,2,0.00116
1568,398.4956,1,0.000529
1570,399.4427,1,0.00053
1573,511.3747,1,0.000677
1574,1059.7837,2,0.001406
1577,1228.8768,2,0.001636
1586,489.0984,1,0.000643
1590,957.2894,2,0.001255
1591,910.6663,2,0.001204
1592,887.1376,2,0.001177
1594,464.7151,1,0.00062
1595,1486.5636,3,0.001989
1596,566.4905,1,0.000768
1598,425.2194,1,0.000578
1600,425.3122,1,0.000576
1601,974.0767,2,0.001322
1602,507.3248,1,0.000693
1604,520.5289,1,0.000713
1605,377.5899,1,0.000519
1606,640.2368,1,0.000881
1607,595.5669,1,0.000823
1613,419.3982,1,0.000574
1614,629.0482,1,0.000862
1622,1158.0566,2,0.001567
1624,561.0169,1,0.000764
1625,1060.6765,2,0.00145
1626,1089.9663,2,0.001503
1627,565.652,1,0.000786
1630,372.4923,1,0.000515
1633,879.5017,2,0.001214
1634,377.95,1,0.000525
1636,410.5552,1,0.000571
1640,652.928,1,0.000903
1641,409.9447,1,0.000568
1642,1201.4709,2,0.001665
1645,501.5453,1,0.000701
1647,471.6307,1,0.000661
1648,419.6044,1,0.000589
1653,827.1065,2,0.00115
1656,1211.4502,3,0.001693
1658,403.527,1,0.00057
1660,499.7909,1,0.000705
1661,1015.3178,2,0.001433
1662,425.0187,1,0.000606
1663,645.6514,1,0.000924
1664,397.6792,1,0.000571
1668,449.4459,1,0.000644
1669,580.3976,1,0.000831
1674,496.059,1,0.000706
1675,523.9811,1,0.000749
1678,402.2664,1,0.000573
1681,460.3719,1,0.000654
1685,397.3397,1,0.000563
1688,972.856,2,0.001372
1692,489.876,1,0.000692
1694,618.7231,1,0.000874
1699,597.6442,1,0.000841
1700,451.3118,1,0.000638
1702,550.1928,1,0.000779
1703,448.8121,1,0.000638
1704,923.9451,2,0.001314
1707,429.7901,1,0.000612
1709,455.9527,1,0.00065
1711,546.5256,1,0.000781
1714,480.1728,1,0.000684
1717,466.5739,1,0.000664
1719,463.8181,1,0.00066
1726,670.9874,1,0.000946
1728,539.1389,1,0.000762
1732,513.36,1,0.000721
1733,536.4413,1,0.000757
1734,366.6725,1,0.000517
1743,437.4936,1,0.000607
1744,599.6172,1,0.000834
1747,980.6307,2,0.001362
1750,412.0016,1,0.000573
1751,900.9109,2,0.001256
1752,465.3826,1,0.000654
1753,414.4294,1,0.000584
1754,812.401,2,0.001147
1757,490.521,1,0.000693
1758,1440.937,3,0.00204
1761,466.5171,1,0.000667
1762,496.8788,1,0.000712
1765,510.5648,1,0.000732
1766,611.9807,1,0.00088
1771,437.8683,1,0.000624
1774,1316.8906,3,0.001876
1775,484.2012,1,0.000697
1776,467.1989,1,0.000674
1780,482.967,1,0.000694
1783,1124.9426,2,0.001608
1784,614.275,1,0.000888
1792,618.0817,1,0.000878
1796,1557.5856,3,0.002195
1799,486.5984,1,0.000694
1804,415.5324,1,0.000587
1805,518.0482,1,0.000734
1808,446.4693,1,0.000632
1809,492.5167,1,0.000699
1812,660.2801,1,0.000934
1813,1025.0695,2,0.001452
1815,509.2123,1,0.000725
1816,1719.8203,3,0.002459
1817,561.4258,1,0.000814
1820,1278.6278,2,0.001848
1823,432.9776,1,0.00063
1824,483.1778,1,0.000702
1827,1009.0396,2,0.001466
1829,682.6192,1,0.000997
1835,646.3752,1,0.000938
1838,627.2817,1,0.000907
1841,675.3301,1,0.000974
1843,589.7586,1,0.000853
1845,427.5566,1,0.000619
1848,505.0959,1,0.00073
1850,433.9516,1,0.000628
1852,416.2659,1,0.000603
1857,809.7935,2,0.001165
1858,439.5315,1,0.000637
1860,1041.3417,2,0.001507
1863,670.3522,1,0.000975
1865,487.469,1,0.00071
1878,471.7699,1,0.00067
1883,552.9174,1,0.00078
1884,544.7226,1,0.000771
1885,493.7103,1,0.000701
1886,1195.0127,2,0.001699
1888,401.7341,1,0.000575
1889,389.641,1,0.000559
1891,485.5633,1,0.000697
1894,382.1812,1,0.000546
1898,608.3078,1,0.000866
1899,472.7702,1,0.000674
1901,466.4922,1,0.000666
1909,373.7873,1,0.000525
1912,815.4745,2,0.001142
1918,799.5227,2,0.00111
1919,1085.9353,2,0.001518
1920,414.8296,1,0.000584
1921,462.3876,1,0.000653
1922,428.6673,1,0.000607
1923,425.8795,1,0.000604
1925,678.8555,1,0.000963
1932,839.5205,2,0.001175
1933,835.2813,2,0.001178
1936,410.2066,1,0.000579
1937,1094.4381,2,0.001544
1939,542.1038,1,0.00077
1940,398.595,1,0.000567
1942,348.261,1,0.000495
1943,873.0081,2,0.001244
1946,488.617,1,0.000696
1950,462.9672,1,0.000655
1958,1151.6314,2,0.001607
1961,496.7709,1,0.000694
1963,1035.8973,2,0.001446
1964,1551.5065,3,0.002184
1968,1042.92,2,0.001474
1969,468.9775,1,0.000669
1974,596.4088,1,0.000846
1976,389.9829,1,0.000553
1977,446.5788,1,0.000635
1981,1013.1723,2,0.001434
1982,497.4977,1,0.00071
1985,523.0228,1,0.000743
1987,547.1018,1,0.000777
1989,793.7061,2,0.001127
1994,428.8773,1,0.000607
1998,555.9561,1,0.000784
1999,426.1639,1,0.000602
